policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_51.lp,600,4673,180.203171,0.0017115610633397509,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.20319852419198,180.23508265500095
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_51.lp,588,4724,180.061478,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.06150394119322,180.11338527599946
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_51.lp,8695,15424,180.07828,0.0015867871736829462,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.0783011317253,187.11725732599916
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_51.lp,8837,15333,180.000203,0.0016187261126717994,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.00022747926414,187.30252852100057
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_51.lp,8642,15570,180.014295,0.0016232575398134194,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.01432069577277,186.93775158799872
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_56.lp,597,4746,180.230238,0.001685243452786252,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.23026266135275,180.2967652239986
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_56.lp,603,4675,180.000393,0.0017090798482391374,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.00042152404785,180.07651641699886
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_56.lp,587,4723,180.216603,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.21663159504533,180.2726493680002
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_56.lp,8601,15328,180.005012,0.0015868924002761557,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.0050325281918,187.19680660300037
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_56.lp,8850,15347,180.007143,0.0016183672902573031,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.0071677863598,187.27313265200064
